1,2,0000000030,0,89756,00000000000000000000,1722553927229
2,2,0000000028,0,88294,00000000000000000000,1722553927229
3,2,0000000054,0,00000,00000000000000098146,0
4,2,0000000030,0,89756,00000000000000000000,1722553927229
5,2,0000000060,0,00000,00000000000000098810,0
6,2,0000000029,0,89046,00000000000000000000,1722553927229
7,2,0000000029,0,89046,00000000000000000000,1722553927229
8,2,0000000029,0,89046,00000000000000000000,1722553927229
9,2,0000000016,0,00000,00000000000000075440,0
10,2,0000000003,0,00000,00000000000000053971,0
11,2,0000000031,0,00000,00000000000000090424,0
12,2,0000000038,0,00000,00000000000000094102,0
13,2,0000000024,0,00000,00000000000000084826,0
14,2,0000000035,0,00000,00000000000000092723,0
15,2,0000000006,0,00000,00000000000000059275,0
16,2,0000000002,0,00000,00000000000000052340,0
17,2,0000000027,0,00000,00000000000000087497,0
18,2,0000000006,0,00000,00000000000000059275,0
