1,10,0000000150,0,99999,00000000000000000000,1725383914044
2,10,0000000025,0,85729,00000000000000055192,1725383914044
3,10,0000000108,0,99967,00000000000000000000,1725383914044
4,10,0000000042,0,95518,00000000000000068163,1725383914044
5,10,0000000035,0,92682,00000000000000064127,1725383914044
6,10,0000000022,0,82763,00000000000000051744,1725383914044
7,10,0000000028,0,88256,00000000000000058293,1725383914044
8,10,0000000023,0,83803,00000000000000052930,1725383914044
9,10,0000000030,0,89717,00000000000000060159,1725383914044
10,10,0000000162,0,99999,00000000000000000000,1725383914044
11,10,0000000081,0,99703,00000000000000074598,1725383914044
12,10,0000000036,0,93171,00000000000000064806,1725383914044
13,10,0000000082,0,99721,00000000000000074627,1725383914044
14,10,0000000031,0,90385,00000000000000061032,1725383914044
15,10,0000000022,0,82763,00000000000000051744,1725383914044
16,10,0000000080,0,99683,00000000000000074567,1725383914044
17,10,0000000031,0,90405,00000000000000000000,1725383935311
18,10,0000000069,0,99342,00000000000000074020,1725383914044
19,10,0000000028,0,88256,00000000000000058293,1725383914044
22,10,0000000037,0,93630,00000000000000065448,1725383914044
23,10,0000000068,0,99295,00000000000000073945,1725383914044
24,10,0000000075,0,99562,00000000000000074372,1725383914044
25,10,0000000052,0,97806,00000000000000071607,1725383914044
26,10,0000000035,0,92682,00000000000000064127,1725383914044
28,10,0000000019,0,79344,00000000000000000000,1725383914044
58,10,0000000023,0,83820,00000000000000000000,1725383914044
59,10,0000000012,0,69474,00000000000000000000,1725383914044
60,10,0000000012,0,69474,00000000000000000000,1725383914044
62,10,0000000023,0,83820,00000000000000000000,1725383914044
64,10,0000000012,0,69474,00000000000000000000,1725383914044
65,10,0000000008,0,62810,00000000000000000000,1725383914044
71,10,0000000000,0,50000,00000000000000000000,1725383935311
74,10,0000000000,0,50000,00000000000000000000,1725383935311
