1,3,0000000110,0,99972,00000000000000000000,1725383914043
2,3,0000000076,0,99590,00000000000000074417,1725383914043
3,3,0000000128,0,99993,00000000000000000000,1725383914043
4,3,0000000204,1,00000,00000000000000000000,1725383914043
5,3,0000000134,0,99946,00000000000000074992,1725383914043
6,3,0000000093,0,99850,00000000000000074836,1725383914043
7,3,0000000048,0,97078,00000000000000070491,1725383914043
8,3,0000000080,0,99683,00000000000000074567,1725383914043
9,3,0000000066,0,99190,00000000000000073777,1725383914043
10,3,0000000108,0,99967,00000000000000000000,1725383914043
11,3,0000000084,0,99753,00000000000000074679,1725383914043
12,3,0000000091,0,99834,00000000000000074810,1725383914043
13,3,0000000067,0,99244,00000000000000073864,1725383914043
14,3,0000000077,0,99616,00000000000000074459,1725383914043
15,3,0000000029,0,89008,00000000000000059246,1725383914043
16,3,0000000036,0,93171,00000000000000064806,1725383914043
17,3,0000000062,0,98950,00000000000000000000,1725383935311
18,3,0000000029,0,89008,00000000000000059246,1725383914043
19,3,0000000022,0,82763,00000000000000051744,1725383914043
24,3,0000000022,0,82763,00000000000000051744,1725383914043
25,3,0000000022,0,82763,00000000000000051744,1725383914043
26,3,0000000022,0,82763,00000000000000051744,1725383914043
28,3,0000000019,0,79344,00000000000000000000,1725383914043
58,3,0000000023,0,83820,00000000000000000000,1725383914043
59,3,0000000012,0,69474,00000000000000000000,1725383914043
60,3,0000000012,0,69474,00000000000000000000,1725383914043
62,3,0000000023,0,83820,00000000000000000000,1725383914043
64,3,0000000012,0,69474,00000000000000000000,1725383914043
65,3,0000000008,0,62810,00000000000000000000,1725383914043
71,3,0000000000,0,50000,00000000000000000000,1725383935311
74,3,0000000000,0,50000,00000000000000000000,1725383935311
