1,5,0000000045,0,96424,00000000000000000000,1722451747430
2,5,0000000060,0,98810,00000000000000000000,1722451776805
3,5,0000000112,0,99976,00000000000000000000,1722451776805
4,5,0000000075,0,99610,00000000000000000000,1722451776805
5,5,0000000138,0,99997,00000000000000000000,1722451776805
6,5,0000000017,0,76800,00000000000000000000,1722451776800
7,5,0000000015,0,74027,00000000000000000000,1722451682436
8,5,0000000031,0,90424,00000000000000000000,1722451690616
9,5,0000000039,0,94504,00000000000000000000,1722451690621
10,5,0000000013,0,71049,00000000000000000000,1722451772872
11,5,0000000059,0,98718,00000000000000000000,1722451776805
12,5,0000000061,0,98895,00000000000000000000,1722451776805
13,5,0000000037,0,93672,00000000000000000000,1722451776805
14,5,0000000047,0,96906,00000000000000000000,1722451776805
15,5,0000000001,0,50937,00000000000000000000,1722451776800
16,5,0000000013,0,71049,00000000000000000000,1722451772872
17,5,0000000037,0,93672,00000000000000000000,1722451776805
18,5,0000000001,0,50937,00000000000000000000,1722451776800
