1,8,0000000066,0,99238,00000000000000000000,1722553927229
2,8,0000000048,0,97123,00000000000000000000,1722553927229
3,8,0000000007,0,61054,00000000000000000000,1722553906564
4,8,0000000042,0,95562,00000000000000000000,1722553927229
5,8,0000000031,0,00000,00000000000000090424,0
6,8,0000000050,0,97514,00000000000000000000,1722553927229
7,8,0000000036,0,93213,00000000000000000000,1722553927229
8,8,0000000034,0,92201,00000000000000000000,1722553927229
9,8,0000000000,0,50000,00000000000000000000,1722553899906
10,8,0000000001,0,00000,00000000000000050937,0
