1,24,0000000053,0,98005,00000000000000000000,1722451640002
3,24,0000000000,0,50000,00000000000000000000,1722451661244
9,24,0000000007,0,61054,00000000000000000000,1722451633664
10,24,0000000053,0,98005,00000000000000000000,1722451640002
11,24,0000000045,0,96424,00000000000000000000,1722451640002
13,24,0000000046,0,96673,00000000000000000000,1722451639993
14,24,0000000006,0,59275,00000000000000000000,1722451640002
16,24,0000000046,0,96673,00000000000000000000,1722451639993
17,24,0000000006,0,59275,00000000000000000000,1722451640002
18,24,0000000046,0,96673,00000000000000000000,1722451639993
19,24,0000000006,0,59275,00000000000000000000,1722451640002
22,24,0000000015,0,74027,00000000000000000000,1722451637808
23,24,0000000046,0,96673,00000000000000000000,1722451639993
24,24,0000000052,0,97853,00000000000000000000,1722451640002
25,24,0000000030,0,89756,00000000000000000000,1722451640002
26,24,0000000013,0,71049,00000000000000000000,1722451640002
