1,25,0000000030,0,89756,00000000000000000000,1722451640002
3,25,0000000000,0,50000,00000000000000000000,1722451661244
9,25,0000000006,0,59275,00000000000000000000,1722451632645
10,25,0000000030,0,89756,00000000000000000000,1722451640002
11,25,0000000023,0,83837,00000000000000000000,1722451640002
13,25,0000000023,0,83837,00000000000000000000,1722451639993
14,25,0000000006,0,59275,00000000000000000000,1722451640002
16,25,0000000023,0,83837,00000000000000000000,1722451639993
17,25,0000000006,0,59275,00000000000000000000,1722451640002
18,25,0000000023,0,83837,00000000000000000000,1722451639993
19,25,0000000006,0,59275,00000000000000000000,1722451640002
22,25,0000000001,0,50937,00000000000000000000,1722451637808
23,25,0000000023,0,83837,00000000000000000000,1722451639993
24,25,0000000030,0,89756,00000000000000000000,1722451640002
25,25,0000000026,0,86655,00000000000000000000,1722451640002
26,25,0000000007,0,61054,00000000000000000000,1722451640002
