1,18,0000000046,0,96673,00000000000000000000,1722451639992
2,18,0000000006,0,59275,00000000000000000000,1722451776800
3,18,0000000007,0,61054,00000000000000000000,1722451776800
4,18,0000000007,0,61054,00000000000000000000,1722451776800
5,18,0000000001,0,50937,00000000000000000000,1722451776800
6,18,0000000005,0,57487,00000000000000000000,1722451775081
9,18,0000000007,0,61054,00000000000000000000,1722451633664
10,18,0000000047,0,96906,00000000000000000000,1722451775072
11,18,0000000040,0,94881,00000000000000000000,1722451776800
12,18,0000000007,0,61054,00000000000000000000,1722451776800
13,18,0000000053,0,98005,00000000000000000000,1722451776800
14,18,0000000007,0,61054,00000000000000000000,1722451776800
15,18,0000000005,0,57487,00000000000000000000,1722451775081
16,18,0000000046,0,96673,00000000000000000000,1722451775072
17,18,0000000001,0,50937,00000000000000000000,1722451776801
18,18,0000000050,0,97514,00000000000000000000,1722451775081
19,18,0000000000,0,50000,00000000000000000000,1722451639993
22,18,0000000015,0,74027,00000000000000000000,1722451637807
23,18,0000000045,0,96424,00000000000000000000,1722451637813
24,18,0000000046,0,96673,00000000000000000000,1722451639993
25,18,0000000023,0,83837,00000000000000000000,1722451639993
26,18,0000000007,0,61054,00000000000000000000,1722451639993
