2,15,0000000006,0,59275,00000000000000000000,1722451776800
3,15,0000000007,0,61054,00000000000000000000,1722451776800
4,15,0000000007,0,61054,00000000000000000000,1722451776800
5,15,0000000001,0,50937,00000000000000000000,1722451776800
6,15,0000000005,0,57487,00000000000000000000,1722451775081
10,15,0000000000,0,50000,00000000000000000000,1722451775072
11,15,0000000001,0,50937,00000000000000000000,1722451776800
12,15,0000000007,0,61054,00000000000000000000,1722451776800
13,15,0000000007,0,61054,00000000000000000000,1722451776800
14,15,0000000006,0,59275,00000000000000000000,1722451776800
15,15,0000000004,0,55707,00000000000000000000,1722451775081
16,15,0000000000,0,50000,00000000000000000000,1722451775072
17,15,0000000000,0,50000,00000000000000000000,1722451776801
18,15,0000000005,0,57487,00000000000000000000,1722451775081
