1,22,0000000015,0,74027,00000000000000000000,1722451637807
9,22,0000000000,0,50000,00000000000000000000,1722451633664
10,22,0000000015,0,74027,00000000000000000000,1722451637807
11,22,0000000014,0,72563,00000000000000000000,1722451637807
13,22,0000000015,0,74027,00000000000000000000,1722451637807
16,22,0000000015,0,74027,00000000000000000000,1722451637807
18,22,0000000015,0,74027,00000000000000000000,1722451637807
22,22,0000000012,0,69487,00000000000000000000,1722451636765
23,22,0000000015,0,74027,00000000000000000000,1722451637807
24,22,0000000015,0,74027,00000000000000000000,1722451637808
25,22,0000000001,0,50937,00000000000000000000,1722451637808
