1,14,0000000006,0,59275,00000000000000000000,1722451640001
2,14,0000000035,0,92723,00000000000000000000,1722451776805
3,14,0000000055,0,98278,00000000000000000000,1722451776805
4,14,0000000054,0,98146,00000000000000000000,1722451776805
5,14,0000000047,0,96906,00000000000000000000,1722451776805
6,14,0000000006,0,59275,00000000000000000000,1722451776800
10,14,0000000009,0,64536,00000000000000000000,1722451775072
11,14,0000000054,0,98146,00000000000000000000,1722451776805
12,14,0000000054,0,98146,00000000000000000000,1722451776805
13,14,0000000032,0,91053,00000000000000000000,1722451776805
14,14,0000000056,0,98400,00000000000000000000,1722451776805
15,14,0000000006,0,59275,00000000000000000000,1722451776800
16,14,0000000003,0,53971,00000000000000000000,1722451775072
17,14,0000000042,0,95562,00000000000000000000,1722451776805
18,14,0000000007,0,61054,00000000000000000000,1722451776800
19,14,0000000005,0,57487,00000000000000000000,1722451640002
23,14,0000000000,0,50000,00000000000000000000,1722451639992
24,14,0000000006,0,59275,00000000000000000000,1722451640002
25,14,0000000006,0,59275,00000000000000000000,1722451640002
26,14,0000000005,0,57487,00000000000000000000,1722451640002
